imone,savivaldybe,adresas,tipas,kaina,data
Baltic Petroleum,Palangos m. sav.,"Palanga, Ganyklų g. 28C",SND,0.919,2026-04-20
Baltic Petroleum,Anykščių r. sav.,"Anykščiai, Mindaugo g. 23",SND,0.869,2026-04-20
Baltic Petroleum,Klaipėdos r. sav.,"Gargždai, Dariaus ir Girėno g. 10",SND,0.899,2026-04-20
Borusta,Trakų r. sav.,"Vilniaus g. 2a, Aukštadvaris",SND,0.94,2026-04-20
Borusta,Prienų r. sav.,"Piliakalnio g. 3, Stakliškės",SND,0.929,2026-04-20
Borusta,Birštono sav.,"Prienų g. 14, Birštonas",SND,0.929,2026-04-20
Circle K,Vilniaus m. sav.,"Geležinio Vilko g. 2A, Vilnius",SND,0.959,2026-04-20
Circle K,Vilniaus m. sav.,"Baltupio g. 10, Vilnius",SND,0.959,2026-04-20
Circle K,Vilniaus m. sav.,"A. P. Kavoliuko g. 32A, Vilnius",SND,0.959,2026-04-20
Circle K,Vilniaus m. sav.,"Kareivių g. 13, Vilnius",SND,0.959,2026-04-20
Circle K,Vilniaus m. sav.,"Laisvės pr. 43C, Vilnius",SND,0.959,2026-04-20
Circle K,Vilniaus m. sav.,"J. Tiškevičiaus g. 24, Vilnius",SND,0.989,2026-04-20
Circle K,Vilniaus m. sav.,"Eišiškių pl. 11, Vilnius",SND,0.959,2026-04-20
Circle K,Kauno m. sav.,"Pramonės pr. 18, Kaunas",SND,0.959,2026-04-20
Circle K,Kauno r. sav.,"Baltijos g. 1, Mastaičių k.",SND,0.999,2026-04-20
Circle K,Kauno m. sav.,"Raudondvario pl. 107A, Kaunas",SND,0.959,2026-04-20
Circle K,Vilniaus r. sav.,"Sudervės g. 2G, Avižienių k.",SND,0.959,2026-04-20
Circle K,Kauno m. sav.,"R. Kalantos g. 159, Kaunas",SND,0.989,2026-04-20
Circle K,Alytaus m. sav.,"Naujoji g. 120, Alytus",SND,0.999,2026-04-20
Circle K,Šiaulių m. sav.,"Dubijos g. 20A, Šiauliai",SND,0.959,2026-04-20
Circle K,Vilniaus m. sav.,"Talino g. 2B, Vilnius",SND,0.999,2026-04-20
Circle K,Šiaulių m. sav.,"Pramonės g. 17a, Šiauliai",SND,0.959,2026-04-20
Circle K,Elektrėnų sav.,"Sabališkių g. 1F, Elektrėnai",SND,0.959,2026-04-20
Circle K,Utenos r. sav.,"J. Basanavičiaus g. 108a, Utena",SND,0.959,2026-04-20
Circle K,Panevėžio r. sav.,"Baltijos Kelio g. 33, Ūtos k.",SND,0.999,2026-04-20
Circle K,Palangos m. sav.,"Kretingos g. 56, Palanga",SND,0.989,2026-04-20
Circle K,Šiaulių r. sav.,"Plento g. 1, Kuršėnai",SND,0.959,2026-04-20
Circle K,Klaipėdos m. sav.,"Minijos g. 90, Klaipėda",SND,0.999,2026-04-20
Circle K,Marijampolės sav.,"Kauno g. 130, Marijampolė",SND,0.999,2026-04-20
Circle K,Alytaus m. sav.,"Rūtų g. 2B, Alytus",SND,0.959,2026-04-20
Circle K,Druskininkų sav.,"M. K. Čiurlionio g. 113, Druskininkai",SND,0.979,2026-04-20
Circle K,Panevėžio m. sav.,"J. Basanavičiaus g. 63, Panevėžys",SND,0.959,2026-04-20
Circle K,Panevėžio m. sav.,"Parko g. 7A, Panevėžys",SND,0.969,2026-04-20
Circle K,Ukmergės r. sav.,"Ežero g. 7, Kurėnų k.",SND,0.999,2026-04-20
Circle K,Telšių r. sav.,"Luokės g. 70, Telšiai",SND,0.939,2026-04-20
Circle K,Šilutės r. sav.,"Cintjoniškių g. 15, Šilutė",SND,0.959,2026-04-20
Circle K,Varėnos r. sav.,"Savanorių g. 5, Varėna",SND,0.999,2026-04-20
Circle K,Mažeikių r. sav.,"Žemaitijos g. 57, Mažeikiai",SND,0.929,2026-04-20
Circle K,Joniškio r. sav.,"Sidabros g. 2A, Satkūnų k.",SND,0.949,2026-04-20
Circle K,Rokiškio r. sav.,"Respublikos g. 111A, Rokiškis",SND,0.959,2026-04-20
Circle K,Jonavos r. sav.,"Vasario 16-osios g. 33, Jonava",SND,1.019,2026-04-20
Circle K,Vilniaus m. sav.,"Geležinio Vilko g. 39, Vilnius",SND,0.959,2026-04-20
Circle K,Kretingos r. sav.,"Klaipėdos g. 155, Kretinga",SND,0.959,2026-04-20
Circle K,Vilniaus m. sav.,"Prūsų g. 26 A, Vilnius",SND,0.999,2026-04-20
Circle K,Radviliškio r. sav.,"Gedimino g. 42B, Radviliškis",SND,0.97,2026-04-20
Circle K,Tauragės r. sav.,"Gedimino g. 47, Tauragė",SND,0.949,2026-04-20
Circle K,Panevėžio r. sav.,"Panevėžio aplinkl. 20, Šilagalio k.",SND,0.999,2026-04-20
Circle K,Kauno m. sav.,"Vakarinis aplinkkelis 10, Kaunas",SND,0.959,2026-04-20
Circle K,Kauno m. sav.,"Žemaičių pl. 19, Kaunas",SND,0.939,2026-04-20
Circle K,Šilalės r. sav.,"Dvaro g. 3, Košių II k.",SND,0.979,2026-04-20
Circle K,Klaipėdos r. sav.,"Vilniaus pl. 21, Jakų k.",SND,0.99,2026-04-20
Circle K,Biržų r. sav.,"Kilučių g. 93, Biržai",SND,0.969,2026-04-20
Circle K,Kauno m. sav.,"Briedžių takas 6B, Kaunas",SND,0.959,2026-04-20
Circle K,Trakų r. sav.,"Didžiulio g. 5, Dėdeliškių k.",SND,0.999,2026-04-20
Circle K,Utenos r. sav.,"J. Basanavičiaus g. 3, Utena",SND,0.994,2026-04-20
Circle K,Lazdijų r. sav.,Nekrūnų k. 1,SND,0.999,2026-04-20
Circle K,Vilkaviškio r. sav.,"Vilkaviškio g. 10, Serdokų k.",SND,0.959,2026-04-20
Circle K,Klaipėdos m. sav.,"Taikos pr. 112A, Klaipėda",SND,0.96,2026-04-20
Circle K,Klaipėdos m. sav.,"Vilniaus pl. 1A, Klaipėda",SND,0.959,2026-04-20
Circle K,Raseinių r. sav.,Pikelių k. 1,SND,0.979,2026-04-20
Circle K,Vilniaus m. sav.,"Savanorių pr. 118, Vilnius",SND,0.979,2026-04-20
Circle K,Vilniaus m. sav.,"P. Žadeikos g. 1a, Vilnius",SND,0.999,2026-04-20
Circle K,Vilniaus m. sav.,"Savanorių pr. 119A, Vilnius",SND,0.979,2026-04-20
Circle K,Vilniaus m. sav.,"Kareivių g. 3, Vilnius",SND,0.989,2026-04-20
Circle K,Vilniaus m. sav.,"Geležinio Vilko g. 4, Vilnius",SND,0.959,2026-04-20
Circle K,Kauno m. sav.,"Savanorių pr. 404B, Kaunas",SND,0.989,2026-04-20
Circle K,Kauno m. sav.,"Sukilėlių pr. 120, Kaunas",SND,0.929,2026-04-20
Circle K,Kauno m. sav.,"K. Baršausko g. 57, Kaunas",SND,0.959,2026-04-20
Circle K,Kauno m. sav.,"Jonavos g. 38, Kaunas",SND,0.92,2026-04-20
Circle K,Šiaulių m. sav.,"Tilžės g. 25, Šiauliai",SND,0.959,2026-04-20
Circle K,Klaipėdos m. sav.,"Tilžės g. 56A, Klaipėda",SND,0.939,2026-04-20
Gelvybė,Šakių r. sav.,"V. Kudirkos g. 11D, Šakiai",SND,0.9,2026-04-20
Gelvybė,Jurbarko r. sav.,"Muitinės g. 32, Jurbarkas",SND,0.9,2026-04-20
Gelvybė,Jurbarko r. sav.,"Knygnešių g. 9, Jurbarkas",SND,0.9,2026-04-20
Gelvybė,Kėdainių r. sav.,"Aristavos g. 4, Aristava",SND,0.9,2026-04-20
Gelvybė,Šakių r. sav.,"Sūduvos g. 3, Kiduliai",SND,0.9,2026-04-20
Gelvybė,Šakių r. sav.,"Kauno g. 50, Girėnai",SND,0.9,2026-04-20
Gelvybė,Vilkaviškio r. sav.,"Marijampolės g. 8, Rūdos k.",SND,0.92,2026-04-20
Gelvybė,Jurbarko r. sav.,"S. Daukanto g. 66, Jurbarkas",SND,0.9,2026-04-20
Jozita,Šilalės r. sav.,"Šolių k., Pietinio Kelio g. 9",SND,0.85,2026-04-20
Jozita,Vilniaus m. sav.,"Vilnius, Ukmergės g. 130",SND,0.85,2026-04-20
Jozita,Vilniaus m. sav.,"Vilnius, Parko g. 64",SND,0.85,2026-04-20
Jozita,Vilniaus m. sav.,"Vilnius, Pramonės g. 18",SND,0.85,2026-04-20
Jozita,Vilniaus r. sav.,"Rudamina, Jašiūnų g. 2",SND,0.85,2026-04-20
Jozita,Vilniaus m. sav.,"Vilnius, Baltosios Vokės g 35",SND,0.85,2026-04-20
Jozita,Kauno m. sav.,"Kaunas, Kuršių 13A",SND,0.85,2026-04-20
Jozita,Kauno m. sav.,"Kaunas, Jonavos g. 51",SND,0.85,2026-04-20
Jozita,Kauno m. sav.,"Kaunas, Betygalos g. 8",SND,0.85,2026-04-20
Jozita,Kauno m. sav.,"Kaunas, Baltų pr. 141A",SND,0.85,2026-04-20
Jozita,Kauno m. sav.,"Kaunas, Partizanų g. 87G",SND,0.85,2026-04-20
Jozita,Kauno r. sav.,"Garliava, Vytauto g. 111A",SND,0.85,2026-04-20
Jozita,Kauno r. sav.,"Ramučiai, K. Bielinio g. 2A",SND,0.85,2026-04-20
Jozita,Klaipėdos r. sav.,"Klipščių k., Šilelių g.1",SND,0.85,2026-04-20
Jozita,Klaipėdos m. sav.,"Klaipėda, Taikos pr. 157",SND,0.85,2026-04-20
Jozita,Klaipėdos r. sav.,"Gargždai, Gamyklos g. 1",SND,0.85,2026-04-20
Jozita,Klaipėdos r. sav.,"Trepkalnių k., Mokyklos g. 2",SND,0.85,2026-04-20
Jozita,Šiaulių m. sav.,"Šiauliai, Architektų g. 80",SND,0.85,2026-04-20
Jozita,Šiaulių m. sav.,"Šiauliai, Girulių g. 1",SND,0.85,2026-04-20
Jozita,Šiaulių r. sav.,"Toliočiai, Plento g. 2B",SND,0.85,2026-04-20
Jozita,Kelmės r. sav.,"Kelmė, V.Putvinskio g. 37",SND,0.85,2026-04-20
Jozita,Raseinių r. sav.,"Raseiniai, Liepų g. 10e",SND,0.85,2026-04-20
Jozita,Raseinių r. sav.,"Raseiniai, Maironio g. 78b",SND,0.85,2026-04-20
Jozita,Šilutės r. sav.,"Šilutė, Šiaurės g. 1",SND,0.85,2026-04-20
Jozita,Pakruojo r. sav.,Kuosiškių k. 4,SND,0.85,2026-04-20
Jozita,Šilutės r. sav.,"Traksėdžių k., Klaipėdos. 1",SND,0.85,2026-04-20
Jozita,Plungės r. sav.,"Varkaliai, Žemaičių g. 2A",SND,0.85,2026-04-20
Jozita,Tauragės r. sav.,"Papušynės k, Šilalės g. 105",SND,0.85,2026-04-20
Jozita,Panevėžio m. sav.,"Panevėžys, S. Kerbedžio g. 7F",SND,0.85,2026-04-20
Jozita,Klaipėdos m. sav.,"Klaipėda, Priestočio g. 26",SND,0.85,2026-04-20
Eniris,Prienų r. sav.,"Alytaus pl. 2, Mardosų k.",SND,0.96,2026-04-20
Eniris,Jurbarko r. sav.,"Tauragės g. 29, Rimšų k.",SND,0.92,2026-04-20
Eniris,Kelmės r. sav.,"Puttvinskio g. 29, Kelmė",SND,0.929,2026-04-20
Eniris,Kretingos r. sav.,"Tiekėjų g. 34a, Kretinga",SND,0.93,2026-04-20
Eniris,Šilalės r. sav.,"Paršežerio g.1, Vabalų k.",SND,0.89,2026-04-20
Eniris,Pagėgių sav.,"Klaipėdos g. 6b, Pagėgiai",SND,0.92,2026-04-20
Eniris,Telšių r. sav.,"Telšių g. 2 b, Rainių k.",SND,0.93,2026-04-20
Eniris,Raseinių r. sav.,"Jurbarko g. 34, Raseiniai",SND,0.96,2026-04-20
Eniris,Kretingos r. sav.,"Platelių g. 1 a, Laivių k.",SND,0.94,2026-04-20
Eniris,Tauragės r. sav.,"Adakavo g. 1, Skaudvilė",SND,0.92,2026-04-20
Eniris,Šilalės r. sav.,"Rytinio Kelio g. 2a, Šilalė",SND,0.91,2026-04-20
Eniris,Telšių r. sav.,"Mažeikių g. 1, Telšiai",SND,0.96,2026-04-20
Eniris,Šilutės r. sav.,"Klaipėdos g. 76, Žemaičių Naumiestis",SND,0.92,2026-04-20
Eniris,Plungės r. sav.,"Minijos g. 1, Aleksandravo k.",SND,0.89,2026-04-20
Eniris,Akmenės r. sav.,"Plento g.2, Ventos m.",SND,0.879,2026-04-20
Eniris,Kaišiadorių r. sav.,"Bačkonių k., Pastrėvio g. 1A,",SND,0.949,2026-04-20
Eniris,Mažeikių r. sav.,"Laižuvos g. 82 d, Mažeikiai,",SND,0.929,2026-04-20
Eniris,Skuodo r. sav.,"Skuodo g. 7, Stripinių k.",SND,0.879,2026-04-20
Eniris,Lazdijų r. sav.,"Alytaus g. 59, Krosnos k.",SND,0.939,2026-04-20
Eniris,Kelmės r. sav.,"Žemaitės g. 52, Užventis",SND,0.84,2026-04-20
Eniris,Kėdainių r. sav.,Ruoščių k. 1,SND,0.89,2026-04-20
Eniris,Akmenės r. sav.,Skabeikių k. 4,SND,0.879,2026-04-20
Eniris,Vilniaus r. sav.,Kalnuotės 1 k.,SND,0.899,2026-04-20
Eniris,Telšių r. sav.,"Beržų g. 24/Drąsiųjų 7, Tryškiai",SND,0.94,2026-04-20
Naftrus,Raseinių r. sav.,"Šilo g. 1, Ylių k.",SND,0.87,2026-04-20
Naftrus,Raseinių r. sav.,"Pievų g. 17, Slabados k.",SND,0.87,2026-04-20
Naftrus,Pakruojo r. sav.,"Topolių g. 1, Degučių k.",SND,0.87,2026-04-20
Naftrus,Raseinių r. sav.,"Vilniaus g. 3B, Raseiniai",SND,0.9,2026-04-20
Narjanta,Kupiškio r. sav.,"Kikonių g. 10, Aleksandrijos k.",SND,0.969,2026-04-20
Narjanta,Anykščių r. sav.,"Pumpučių g. 25, Pumpučiai",SND,0.949,2026-04-20
Narjanta,Anykščių r. sav.,Sausalaukės k. 2,SND,0.929,2026-04-20
Narjanta,Anykščių r. sav.,"Vilniaus g. 32, Troškūnai",SND,0.919,2026-04-20
Narjanta,Biržų r. sav.,"S. Nėries g. 35, Vabalninkas",SND,0.96,2026-04-20
Narjanta,Kupiškio r. sav.,Dvariškių vs. 2,SND,0.939,2026-04-20
Orlen,Alytaus m. sav.,"Kauno g. 73, Alytus",SND,0.869,2026-04-20
Orlen,Elektrėnų sav.,"​Žilvičių g. 1 A, Kakliniškių k.",SND,0.919,2026-04-20
Orlen,Prienų r. sav.,"Alytaus g. 2, ​Verbyliškių k.",SND,0.899,2026-04-20
Orlen,Kaišiadorių r. sav.,Žiežmarių k.,SND,0.919,2026-04-20
Orlen,Kauno r. sav.,Biruliškių k.,SND,0.879,2026-04-20
Orlen,Kauno r. sav.,"Beržų g. 2N, Ringaudai",SND,0.919,2026-04-20
Orlen,Kauno m. sav.,"Kalvarijos g. 138, Kaunas",SND,0.899,2026-04-20
Orlen,Kauno m. sav.,"Pramonės pr. 37, Kaunas",SND,0.889,2026-04-20
Orlen,Kauno m. sav.,"Varnių g. 50, Kaunas",SND,0.879,2026-04-20
Orlen,Kauno m. sav.,"Veiverių g. 148 B, Kaunas",SND,0.889,2026-04-20
Orlen,Klaipėdos m. sav.,"Minijos g. 44, Klaipėda",SND,0.899,2026-04-20
Orlen,Klaipėdos m. sav.,"Šilutės pl. 26 A, Klaipėda",SND,0.869,2026-04-20
Orlen,Klaipėdos m. sav.,"Šilutės pl. 94, Klaipėda",SND,0.889,2026-04-20
Orlen,Klaipėdos r. sav.,"Vilniaus pl. 13, Jakų k.",SND,0.899,2026-04-20
Orlen,Raseinių r. sav.,Pikelių k. 6,SND,0.969,2026-04-20
Orlen,Raseinių r. sav.,Pikelių k. 8,SND,0.949,2026-04-20
Orlen,Marijampolės sav.,Aleksandravo k.,SND,0.869,2026-04-20
Orlen,Mažeikių r. sav.,"​Skuodo g. 14, Mažeikiai",SND,0.879,2026-04-20
Orlen,Mažeikių r. sav.,"Žemaitijos g. 42, Mažeikiai",SND,0.879,2026-04-20
Orlen,Kretingos r. sav.,Vilimiškės k.,SND,0.919,2026-04-20
Orlen,Panevėžio m. sav.,"Klaipėdos g. 162 D, Panevėžys",SND,0.899,2026-04-20
Orlen,Panevėžio m. sav.,"Senamiesčio g. 115, Panevėžys",SND,0.869,2026-04-20
Orlen,Panevėžio r. sav.,"Šiaulių g. 50, Nausodės k.",SND,0.919,2026-04-20
Orlen,Šiaulių m. sav.,"Serbentų g. 82, Šiauliai",SND,0.879,2026-04-20
Orlen,Tauragės r. sav.,"Gedimino g. 46, Tauragė",SND,0.879,2026-04-20
Orlen,Telšių r. sav.,"​Plungės g. 33 D, Telšiai",SND,0.879,2026-04-20
Orlen,Vilniaus m. sav.,"Juodasis kl. 32, Vilnius",SND,0.919,2026-04-20
Orlen,Vilniaus m. sav.,"O. ​Milašiaus g. 31, Vilnius",SND,0.919,2026-04-20
Orlen,Vilniaus m. sav.,"Ukmergės g. 319, Vilnius",SND,0.919,2026-04-20
Orlen,Vilniaus m. sav.,"Žirmūnų g. 1T, Vilnius",SND,0.899,2026-04-20
Trevena,Klaipėdos r. sav.,"Kretingos pl. 1, Gargždai",SND,0.93,2026-04-20
Trevena,Klaipėdos r. sav.,"Klaipėdos g. 39, Gargždai",SND,0.89,2026-04-20
Trevena,Šilutės r. sav.,"Tilžės g. 21, Saugų k.",SND,0.89,2026-04-20
Trevena,Klaipėdos r. sav.,"Šv. Kristoforo g. 4, Dituvos k.",SND,0.93,2026-04-20
Trevena,Rietavo sav.,"Lėgų k. 1, Rietavas",SND,0.93,2026-04-20
Trevena,Kretingos r. sav.,"Laisvės g. 15, Darbėnai",SND,0.94,2026-04-20
Trevena,Kretingos r. sav.,"Vilniaus g. 29B, Kretinga",SND,0.94,2026-04-20
Trevena,Klaipėdos r. sav.,"Veiviržėnų g. 29, Pyktiškės k.",SND,0.93,2026-04-20
Trevena,Šilutės r. sav.,"Liepų g. 4, Žemaitkiemio k.",SND,0.89,2026-04-20
Trevena,Rietavo sav.,"Kvėdarnos g. 2, Vatušių k.",SND,0.91,2026-04-20
Trevena,Klaipėdos m. sav.,"Kretingos g. 28A, Klaipėda",SND,0.93,2026-04-20
Trevena,Klaipėdos m. sav.,"Minijos g. 152A, Klaipėda",SND,0.93,2026-04-20
Viada,Alytaus r. sav.,"Daugų k., Neveiglo g. 25",SND,0.959,2026-04-20
Viada,Alytaus m. sav.,"Alytus, Naujoji g. 27",SND,0.959,2026-04-20
Viada,Alytaus m. sav.,"Alytus, Ulonų g. 33B",SND,0.959,2026-04-20
Viada,Anykščių r. sav.,"Anykščiai, A. Vienuolio g. 34",SND,0.899,2026-04-20
Viada,Anykščių r. sav.,"Anykščiai, Piliakalnio g. 9",SND,0.899,2026-04-20
Viada,Biržų r. sav.,"Biržai, Parodos g. 2",SND,0.959,2026-04-20
Viada,Biržų r. sav.,"Biržai, Pasvalio g. 1B",SND,0.959,2026-04-20
Viada,Elektrėnų sav.,"Elektrėnai, Elektrinės g. 6",SND,0.959,2026-04-20
Viada,Ignalinos r. sav.,"Ignalina, Turistų g. 28A",SND,0.959,2026-04-20
Viada,Jonavos r. sav.,"Jonava, Darbininkų g. 4D",SND,0.959,2026-04-20
Viada,Joniškio r. sav.,"Joniškis, Vilniaus g. 51",SND,0.959,2026-04-20
Viada,Kaišiadorių r. sav.,"Kaišiadorys, Gedimino g. 135",SND,0.959,2026-04-20
Viada,Kalvarijos sav.,"Kalvarija, Dariaus ir Girėno g. 81",SND,0.959,2026-04-20
Viada,Kauno m. sav.,"Kaunas, A. Juozapavičiaus pr. 90",SND,0.959,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Ateities pl. 105",SND,0.959,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Ateities pl. 37A",SND,0.959,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Baltijos g. 90B",SND,0.939,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Didžioji g. 84",SND,0.959,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Islandijos pl. 61A",SND,0.959,2026-04-20
Viada,Kauno m. sav.,"Kaunas, K. Baršausko g. 64",SND,0.959,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Karaliaus Mindaugo pr. 54",SND,0.959,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Marijampolės pl. 29",SND,0.959,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Miežėnų g. 18",SND,0.939,2026-04-20
Viada,Kauno m. sav.,"Kaunas, P. Lukšio g. 66A",SND,0.959,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Pramonės pr. 44",SND,0.959,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Raudondvario pl. 288",SND,0.959,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Statybininkų g. 3A",SND,0.959,2026-04-20
Viada,Kauno m. sav.,"Kaunas, T. Masiulio g. 22B",SND,0.959,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Veiverių g. 117",SND,0.959,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Veiverių g. 124B",SND,0.959,2026-04-20
Viada,Kauno r. sav.,"Giraitės k., Automagistralės g. 4",SND,0.959,2026-04-20
Viada,Kauno r. sav.,"Ilgakiemio k., Prienų g. 22",SND,0.959,2026-04-20
Viada,Kauno r. sav.,"Kampiškių k., Baltijos g. 41",SND,0.959,2026-04-20
Viada,Kauno r. sav.,"Kumpių k., Verslo g. 13A",SND,0.959,2026-04-20
Viada,Kauno r. sav.,Margavos k.,SND,0.959,2026-04-20
Viada,Kauno r. sav.,"Zapyškis, Vytauto g. 20A",SND,0.959,2026-04-20
Viada,Kazlų Rūdos sav.,Ąžuolų Būdos k.,SND,0.959,2026-04-20
Viada,Kėdainių r. sav.,"Dotnuva, Tilto g. 2A",SND,0.959,2026-04-20
Viada,Kėdainių r. sav.,"Gudžiūnų k., Baisogalos g. 5",SND,0.959,2026-04-20
Viada,Klaipėdos m. sav.,"Klaipėda, Liepojos g. 242",SND,0.959,2026-04-20
Viada,Klaipėdos m. sav.,"Klaipėda, Nemuno g. 139",SND,0.959,2026-04-20
Viada,Klaipėdos m. sav.,"Klaipėda, Priestočio g. 28",SND,0.959,2026-04-20
Viada,Klaipėdos m. sav.,"Klaipėda, Šilutės pl. 52",SND,0.959,2026-04-20
Viada,Klaipėdos m. sav.,"Klaipėda, Taikos pr. 70A-1",SND,0.959,2026-04-20
Viada,Klaipėdos r. sav.,"Gargždai, Vilniaus pl. 65",SND,0.959,2026-04-20
Viada,Klaipėdos r. sav.,"Kretingalė, Klaipėdos g. 1A",SND,0.959,2026-04-20
Viada,Klaipėdos r. sav.,"Sudmantų k., Vilniaus pl. 6",SND,0.959,2026-04-20
Viada,Kretingos r. sav.,"Kretinga, Vytauto g. 163",SND,0.959,2026-04-20
Viada,Kretingos r. sav.,Kretingsodžio k.,SND,0.959,2026-04-20
Viada,Kupiškio r. sav.,Kerelių k. 1A,SND,0.959,2026-04-20
Viada,Kupiškio r. sav.,"Kupiškis, Pergalės g. 15",SND,0.959,2026-04-20
Viada,Lazdijų r. sav.,"Lazdijai, Turistų g. 32",SND,0.959,2026-04-20
Viada,Marijampolės sav.,"Marijampolė, Geležinkelio g. 5",SND,0.949,2026-04-20
Viada,Marijampolės sav.,"Marijampolė, J. Ambrazevičiaus-Brazaičio g. 2",SND,0.949,2026-04-20
Viada,Mažeikių r. sav.,"Mažeikiai, Montuotojų g. 2A",SND,0.929,2026-04-20
Viada,Mažeikių r. sav.,"Mažeikiai, Žemaitijos g. 75",SND,0.929,2026-04-20
Viada,Molėtų r. sav.,"Molėtai, Vilniaus g. 101",SND,0.959,2026-04-20
Viada,Molėtų r. sav.,"Gojaus k., Utenos g. 16",SND,0.959,2026-04-20
Viada,Pakruojo r. sav.,"Pakruojis, Vytauto Didžiojo g. 98",SND,0.959,2026-04-20
Viada,Panevėžio r. sav.,"Krekenava, Tilto g. 35",SND,0.959,2026-04-20
Viada,Panevėžio r. sav.,"Ramygala, Vienkiemio g. 1B",SND,0.959,2026-04-20
Viada,Panevėžio r. sav.,"Tičkūnų k., Tičkūnų g. 31",SND,0.959,2026-04-20
Viada,Panevėžio m. sav.,"Panevėžys, J. Janonio g. 28A",SND,0.959,2026-04-20
Viada,Panevėžio m. sav.,"Panevėžys, Navadolio g. 31",SND,0.959,2026-04-20
Viada,Panevėžio m. sav.,"Panevėžys, Pušaloto g. 193A",SND,0.959,2026-04-20
Viada,Panevėžio m. sav.,"Panevėžys, Ramygalos g. 155",SND,0.959,2026-04-20
Viada,Panevėžio m. sav.,"Panevėžys, Ramygalos g. 186G",SND,0.959,2026-04-20
Viada,Panevėžio m. sav.,"Panevėžys, Senamiesčio g. 116A",SND,0.959,2026-04-20
Viada,Panevėžio m. sav.,"Panevėžys, Venslaviškio g. 16",SND,0.959,2026-04-20
Viada,Pasvalio r. sav.,Brazdigalos k. 1,SND,0.959,2026-04-20
Viada,Pasvalio r. sav.,"Pasvalys, Vilniaus g. 50",SND,0.959,2026-04-20
Viada,Plungės r. sav.,"Plungė, J. Tumo-Vaižganto g. 102",SND,0.959,2026-04-20
Viada,Plungės r. sav.,"Plungė, Žaltakalnio g. 10",SND,0.959,2026-04-20
Viada,Prienų r. sav.,Grigaliūnų k. 11,SND,0.95,2026-04-20
Viada,Prienų r. sav.,"Mačiūnų k., Kauno pl. 40",SND,0.959,2026-04-20
Viada,Raseinių r. sav.,Vejukų k. 5,SND,0.959,2026-04-20
Viada,Rokiškio r. sav.,"Rokiškis, Panevėžio g. 5",SND,0.959,2026-04-20
Viada,Rokiškio r. sav.,"Rokiškis, Žemaitės g. 2C",SND,0.959,2026-04-20
Viada,Skuodo r. sav.,"Skuodas, Vilniaus g. 50",SND,0.959,2026-04-20
Viada,Šalčininkų r. sav.,"Jašiūnai, Lydos g. 13",SND,0.959,2026-04-20
Viada,Šiaulių m. sav.,"Šiauliai, Dubijos g. 1C",SND,0.959,2026-04-20
Viada,Šiaulių m. sav.,"Šiauliai, Gegužių g. 26",SND,0.959,2026-04-20
Viada,Šiaulių m. sav.,"Šiauliai, J. Basanavičiaus g. 122A",SND,0.959,2026-04-20
Viada,Šiaulių m. sav.,"Šiauliai, Tilžės g. 274",SND,0.959,2026-04-20
Viada,Šiaulių m. sav.,"Šiauliai, Užmiesčio g. 2",SND,0.959,2026-04-20
Viada,Šiaulių r. sav.,"Aukštelkės k., Ilgoji g. 1",SND,0.959,2026-04-20
Viada,Šiaulių r. sav.,"Kuršėnai, Vilniaus g. 38A",SND,0.959,2026-04-20
Viada,Šiaulių r. sav.,"Kužiai, Draugystės g. 2",SND,0.959,2026-04-20
Viada,Šilalės r. sav.,Kuodaičių k.,SND,0.959,2026-04-20
Viada,Šilutės r. sav.,"Šilutė, Tilžės g. 59",SND,0.959,2026-04-20
Viada,Širvintų r. sav.,"Širvintos, Plento g. 4",SND,0.959,2026-04-20
Viada,Švenčionių r. sav.,"Švenčionys, Vilniaus g. 50A",SND,0.959,2026-04-20
Viada,Švenčionių r. sav.,"Pabradė, Vilniaus g. 116B",SND,0.959,2026-04-20
Viada,Švenčionių r. sav.,"Švenčionėliai, Žemutinė g. 51A",SND,0.959,2026-04-20
Viada,Tauragės r. sav.,"Tauragė, Dariaus ir Girėno g. 138A",SND,0.949,2026-04-20
Viada,Tauragės r. sav.,"Tauragė, Pramonės g. 1",SND,0.949,2026-04-20
Viada,Telšių r. sav.,"Telšiai, Pramonės g. 2A",SND,0.939,2026-04-20
Viada,Trakų r. sav.,"Aukštųjų Semeniukų k., Logistikos g. 9",SND,0.959,2026-04-20
Viada,Ukmergės r. sav.,"Ukmergė, Žiedo g. 15",SND,0.959,2026-04-20
Viada,Ukmergės r. sav.,"Dukstynos k., Vytauto g. 131",SND,0.959,2026-04-20
Viada,Ukmergės r. sav.,"Šventupės k., Beržų g. 13",SND,0.959,2026-04-20
